,Unnamed: 0,Date & Time,User IP,Method,Url,Query String,Agent IP,Browser Type,OS,Url_Category,Agent_IP_Category,Login Type,HTTP Status,Test1,Win 32 Status,Sub Status,Cluster Names
149,2446,2015-03-01 00:10:26,118.244.228.205,GET,/wap/init.asp,comicId=12654&chapterId=142725&_=1425168315058,180.108.87.156,Mozilla,0,21,795,1,200,0,0,100,2
150,2463,2015-03-01 00:10:28,118.244.228.205,GET,/wap/info.asp,id=12664,211.136.233.161,Mozilla,0,20,919,1,200,0,64,121,2
151,2478,2015-03-01 00:10:32,118.244.228.205,GET,/wap/read.asp,chapterId=143257&comicId=12664,211.136.233.161,Mozilla,0,31,919,1,200,0,0,179,2
152,2479,2015-03-01 00:10:33,118.244.228.205,GET,/wap/init.asp,comicId=12664&chapterId=143257&_=1425168643957,211.136.233.161,Mozilla,0,21,919,1,200,0,0,116,2
153,2480,2015-03-01 00:10:33,118.244.228.205,GET,/wap/lastread.asp,comicId=12664&chapterId=143257&_=1425168643958,211.136.233.161,Mozilla,0,23,919,1,200,0,64,113,2
154,2484,2015-03-01 00:10:34,118.244.228.205,GET,/wap/load.asp,comicId=12664&chapterId=143257&imageId=0&_=1425168643959,211.136.233.161,Mozilla,0,26,919,1,200,0,64,126,2
155,2495,2015-03-01 00:10:35,118.244.228.205,GET,/wap/read.asp,chapterId=131217&comicId=12397,180.153.114.197,Mozilla,1,31,801,1,200,0,0,205,2
156,2523,2015-03-01 00:10:44,118.244.228.205,GET,/wap/read.asp,chapterId=131219&comicId=12397,112.65.193.16,Mozilla,1,31,201,1,200,0,0,255,3
157,2540,2015-03-01 00:10:48,118.244.228.205,GET,/wap/read.asp,chapterId=123992&comicId=12335,111.30.132.208,Mozilla,0,31,165,1,200,0,0,191,3
158,2542,2015-03-01 00:10:48,118.244.228.205,GET,/wap/info.asp,id=12554,117.136.7.175,Mozilla,1,20,356,1,200,0,0,2311,1
159,2543,2015-03-01 00:10:48,118.244.228.205,GET,/wap/read.asp,chapterId=123992&comicId=12335,112.64.235.254,Mozilla,2,31,192,0,200,0,0,251,3
160,2552,2015-03-01 00:10:49,118.244.228.205,GET,/wap/lastread.asp,comicId=12335&chapterId=123992&_=1425168659713,111.30.132.208,Mozilla,0,23,165,1,200,0,0,87,3
161,2553,2015-03-01 00:10:49,118.244.228.205,GET,/wap/init.asp,comicId=12335&chapterId=123992&_=1425168659712,111.30.132.208,Mozilla,0,21,165,1,200,0,0,125,3
162,2556,2015-03-01 00:10:49,118.244.228.205,GET,/wap/load.asp,comicId=12335&chapterId=123992&imageId=0&_=1425168659714,111.30.132.208,Mozilla,0,26,165,1,200,0,64,80,3
163,2584,2015-03-01 00:10:55,118.244.228.205,GET,/wap/next.asp,comicId=12337&chapterId=129089&_=1425153016514,58.22.113.157,Mozilla,0,29,1159,1,200,0,0,181,4
164,2587,2015-03-01 00:10:55,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=129090&_=1425153016515,58.22.113.157,Mozilla,0,21,1159,1,200,0,0,178,4
165,2635,2015-03-01 00:11:05,118.244.228.205,GET,/wap/load.asp,comicId=12443&chapterId=133214&imageId=28&_=1425168066842,220.202.153.108,Mozilla,0,26,962,1,200,0,0,1924,2
166,2673,2015-03-01 00:11:14,118.244.228.205,GET,/wap/read.asp,chapterId=138868&comicId=12554,117.136.7.175,Mozilla,1,31,356,1,200,0,0,763,1
167,2686,2015-03-01 00:11:20,118.244.228.205,GET,/wap/info.asp,id=12554,111.30.132.212,Mozilla,0,20,166,1,200,0,64,123,3
168,2714,2015-03-01 00:11:28,118.244.228.205,GET,/wap/init.asp,comicId=12554&chapterId=138868&_=1425168694343,117.136.7.175,Mozilla,1,21,356,1,200,0,0,473,1
169,2715,2015-03-01 00:11:28,118.244.228.205,GET,/wap/lastread.asp,comicId=12554&chapterId=138868&_=1425168694344,117.136.7.175,Mozilla,1,23,356,1,200,0,0,408,1
170,2724,2015-03-01 00:11:29,118.244.228.205,GET,/wap/load.asp,comicId=12554&chapterId=138868&imageId=0&_=1425168694345,117.136.7.175,Mozilla,1,26,356,1,200,0,0,726,1
171,2727,2015-03-01 00:11:30,118.244.228.205,GET,/wap/read.asp,chapterId=138868&comicId=12554,111.30.132.212,Mozilla,0,31,166,1,200,0,0,166,3
172,2731,2015-03-01 00:11:30,118.244.228.205,GET,/wap/read.asp,chapterId=124638&comicId=12332&from=timeline&isappinstalled=0,68.102.3.253,Mozilla,1,31,1229,1,200,0,0,601,4
173,2735,2015-03-01 00:11:32,118.244.228.205,GET,/wap/init.asp,comicId=12554&chapterId=138868&_=1425168707961,111.30.132.212,Mozilla,0,21,166,1,200,0,0,63,3
174,2737,2015-03-01 00:11:32,118.244.228.205,GET,/wap/lastread.asp,comicId=12554&chapterId=138868&_=1425168707962,111.30.132.212,Mozilla,0,23,166,1,200,0,0,70,3
175,2738,2015-03-01 00:11:32,118.244.228.205,GET,/wap/load.asp,comicId=12554&chapterId=138868&imageId=1&_=1425168707964,111.30.132.212,Mozilla,0,26,166,1,200,0,64,71,3
176,2760,2015-03-01 00:11:37,118.244.228.205,GET,/wap/init.asp,comicId=12332&chapterId=124638&_=1425168709570,68.102.3.253,Mozilla,1,21,1229,1,200,0,0,397,4
177,2761,2015-03-01 00:11:37,118.244.228.205,GET,/wap/lastread.asp,comicId=12332&chapterId=124638&_=1425168709571,68.102.3.253,Mozilla,1,23,1229,1,200,0,0,405,4
178,2765,2015-03-01 00:11:37,118.244.228.205,GET,/wap/load.asp,comicId=12332&chapterId=124638&imageId=2&_=1425168709574,68.102.3.253,Mozilla,1,26,1229,1,200,0,0,390,4
179,2800,2015-03-01 00:11:45,118.244.228.205,GET,/wap/next.asp,comicId=12335&chapterId=123992&_=1425168659727,111.30.132.208,Mozilla,0,29,165,1,200,0,64,78,3
180,2840,2015-03-01 00:11:51,118.244.228.205,GET,/wap/next.asp,comicId=12441&chapterId=133751&_=1425168549026,61.49.57.61,Mozilla,0,29,1225,1,200,0,64,77,4
181,2860,2015-03-01 00:11:55,118.244.228.205,GET,/wap/prev.asp,comicId=12332&chapterId=124638&_=1425168719749,68.102.3.253,Mozilla,1,30,1229,1,200,0,0,472,4
182,2917,2015-03-01 00:12:04,118.244.228.205,GET,/wap/load.asp,comicId=12554&chapterId=138868&imageId=20&_=1425168707976,123.151.42.48,Mozilla,0,26,526,1,200,0,64,68,5
183,3077,2015-03-01 00:12:43,118.244.228.205,GET,/wap/next.asp,comicId=12443&chapterId=133214&_=1425168066847,183.61.32.57,Mozilla,0,29,898,1,200,0,64,100,2
184,3080,2015-03-01 00:12:44,118.244.228.205,GET,/wap/init.asp,comicId=12443&chapterId=133215&_=1425168066849,183.61.32.57,Mozilla,0,21,898,1,200,0,0,93,2
185,3116,2015-03-01 00:12:51,118.244.228.205,GET,/wap/next.asp,comicId=12422&chapterId=136583&_=1425168556105,122.156.242.206,Mozilla,0,29,488,1,200,0,0,93,5
186,3131,2015-03-01 00:12:54,118.244.228.205,GET,/wap/load.asp,comicId=12605&chapterId=140870&imageId=196&_=1425163026823,117.136.36.44,Mozilla,0,26,353,1,200,0,0,856,1
187,3191,2015-03-01 00:13:03,118.244.228.205,GET,/wap/info.asp,id=12557,101.226.89.123,Mozilla,2,20,51,0,200,0,0,141,3
188,3224,2015-03-01 00:13:09,118.244.228.205,GET,/wap/load.asp,comicId=12557&chapterId=138932&imageId=2&_=1425168801997,123.151.153.35,Mozilla,0,26,519,1,200,0,64,102,5
189,3253,2015-03-01 00:13:17,118.244.228.205,GET,/wap/next.asp,comicId=12337&chapterId=124517&_=1425168866852,113.64.14.21,Mozilla,0,29,255,1,200,0,0,155,1
190,3327,2015-03-01 00:13:30,118.244.228.205,GET,/wap/info.asp,id=12303,117.185.27.103,Mozilla,0,20,381,1,200,0,64,90,1
191,3332,2015-03-01 00:13:31,118.244.228.205,GET,/wap/info.asp,id=12337,101.226.89.193,Mozilla,0,20,53,1,200,0,64,196,3
192,3372,2015-03-01 00:13:37,118.244.228.205,GET,/wap/info.asp,id=12337&page=10,120.204.200.83,Mozilla,0,20,461,1,200,0,64,166,1
193,3378,2015-03-01 00:13:38,118.244.228.205,GET,/wap/read.asp,chapterId=129642&comicId=12286,112.65.193.15,Mozilla,2,31,200,0,200,0,0,249,3
194,3428,2015-03-01 00:13:42,118.244.228.205,GET,/wap/info.asp,id=12303&page=4,101.226.89.14,Mozilla,0,20,52,1,200,0,0,87,3
195,3434,2015-03-01 00:13:43,118.244.228.205,GET,/wap/info.asp,id=12655,180.153.206.26,Mozilla,2,20,822,0,200,0,0,138,2
196,3454,2015-03-01 00:13:49,118.244.228.205,GET,/wap/read.asp,chapterId=136342&comicId=12337,101.226.89.193,Mozilla,0,31,53,1,200,0,64,166,3
197,3467,2015-03-01 00:13:51,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=136342&_=1425168699138,120.204.200.83,Mozilla,0,21,461,1,200,0,0,90,1
198,3468,2015-03-01 00:13:52,118.244.228.205,GET,/wap/lastread.asp,comicId=12337&chapterId=136342&_=1425168699139,120.204.200.83,Mozilla,0,23,461,1,200,0,0,86,1
199,3469,2015-03-01 00:13:52,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=136342&imageId=0&_=1425168699140,120.204.200.83,Mozilla,0,26,461,1,200,0,64,88,1
200,3473,2015-03-01 00:13:52,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=136342&imageId=2&_=1425168699142,101.226.89.193,Mozilla,0,26,53,1,200,0,64,106,3
201,3476,2015-03-01 00:13:52,118.244.228.205,GET,/wap/read.asp,chapterId=126775&comicId=12303,117.185.27.103,Mozilla,0,31,381,1,200,0,64,151,1
202,3477,2015-03-01 00:13:54,118.244.228.205,GET,/wap/init.asp,comicId=12303&chapterId=126775&_=1425168847205,117.185.27.103,Mozilla,0,21,381,1,200,0,0,100,1
203,3479,2015-03-01 00:13:54,118.244.228.205,GET,/wap/lastread.asp,comicId=12303&chapterId=126775&_=1425168847206,117.185.27.103,Mozilla,0,23,381,1,200,0,0,97,1
204,3480,2015-03-01 00:13:54,118.244.228.205,GET,/wap/load.asp,comicId=12303&chapterId=126775&imageId=0&_=1425168847207,117.185.27.103,Mozilla,0,26,381,1,200,0,64,79,1
205,3486,2015-03-01 00:13:54,118.244.228.205,GET,/wap/read.asp,chapterId=136092&comicId=12337,120.204.200.83,Mozilla,0,31,461,1,200,0,64,186,1
206,3488,2015-03-01 00:13:55,118.244.228.205,GET,/wap/read.asp,chapterId=136092&comicId=12337,180.153.201.214,Mozilla,2,31,807,0,200,0,0,202,2
207,3502,2015-03-01 00:13:56,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=136092&_=1425168703882,101.226.89.193,Mozilla,0,21,53,1,200,0,0,82,3
208,3504,2015-03-01 00:13:56,118.244.228.205,GET,/wap/read.asp,chapterId=138373&comicId=12536,180.153.206.35,Mozilla,2,31,827,0,200,0,0,224,2
209,3520,2015-03-01 00:13:59,118.244.228.205,GET,/wap/load.asp,comicId=12303&chapterId=126775&imageId=5&_=1425168847212,101.226.89.14,Mozilla,0,26,52,1,200,0,64,93,3
210,3842,2015-03-01 00:14:55,118.244.228.205,GET,/wap/read.asp,chapterId=142911&comicId=12554,101.226.66.173,Mozilla,2,31,33,0,200,0,0,206,3
211,4045,2015-03-01 00:15:32,118.244.228.205,GET,/wap/load.asp,comicId=12654&chapterId=142727&imageId=7&_=1425168315137,180.108.87.156,Mozilla,0,26,795,1,200,0,0,103,2
212,4110,2015-03-01 00:15:46,118.244.228.205,GET,/wap/read.asp,chapterId=140872&comicId=12605,120.204.201.77,Mozilla,0,31,463,1,200,0,64,173,1
213,4129,2015-03-01 00:15:49,118.244.228.205,GET,/wap/info.asp,id=12303&page=3,112.64.235.254,Mozilla,2,20,192,0,200,0,0,212,3
214,4132,2015-03-01 00:15:49,118.244.228.205,GET,/wap/init.asp,comicId=12605&chapterId=140872&_=1425168962680,120.204.201.77,Mozilla,0,21,463,1,200,0,0,98,1
215,4133,2015-03-01 00:15:49,118.244.228.205,GET,/wap/lastread.asp,comicId=12605&chapterId=140872&_=1425168962681,120.204.201.77,Mozilla,0,23,463,1,200,0,0,98,1
216,4211,2015-03-01 00:16:07,118.244.228.205,GET,/wap/init.asp,comicId=12303&chapterId=129530&_=1425168984033,101.226.89.14,Mozilla,0,21,52,1,200,0,0,96,3
217,4228,2015-03-01 00:16:11,118.244.228.205,GET,/wap/info.asp,id=12337,14.17.37.69,Mozilla,0,20,737,1,200,0,64,190,5
218,4257,2015-03-01 00:16:16,118.244.228.205,GET,/wap/lastread.asp,comicId=12303&chapterId=128847&_=1425168992486,101.226.89.14,Mozilla,0,23,52,1,200,0,0,88,3
219,4262,2015-03-01 00:16:17,118.244.228.205,GET,/wap/next.asp,comicId=12554&chapterId=138868&_=1425168707990,111.30.132.212,Mozilla,0,29,166,1,200,0,64,76,3
220,4311,2015-03-01 00:16:24,118.244.228.205,GET,/wap/info.asp,id=12337&page=10,180.153.206.13,Mozilla,1,20,813,1,200,0,0,161,2
221,4312,2015-03-01 00:16:25,118.244.228.205,GET,/wap/next.asp,comicId=12303&chapterId=128847&_=1425168992490,101.226.89.14,Mozilla,0,29,52,1,200,0,64,89,3
222,4338,2015-03-01 00:16:27,118.244.228.205,GET,/wap/read.asp,chapterId=134069&comicId=12337,14.17.37.69,Mozilla,0,31,737,1,200,0,0,174,5
223,4355,2015-03-01 00:16:28,118.244.228.205,GET,/wap/lastread.asp,comicId=12337&chapterId=134069&_=1425169035094,14.17.37.69,Mozilla,0,23,737,1,200,0,0,96,5
224,4356,2015-03-01 00:16:29,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=134069&_=1425169035093,14.17.37.69,Mozilla,0,21,737,1,200,0,0,97,5
225,4357,2015-03-01 00:16:29,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=134069&imageId=1&_=1425169035096,14.17.37.69,Mozilla,0,26,737,1,200,0,64,120,5
226,4393,2015-03-01 00:16:37,118.244.228.205,GET,/wap/next.asp,comicId=12303&chapterId=129002&_=1425168992502,117.185.27.103,Mozilla,0,29,381,1,200,0,64,82,1
227,4594,2015-03-01 00:17:18,118.244.228.205,GET,/wap/info.asp,id=12397&page=2,183.232.118.16,Mozilla,0,20,882,1,200,0,64,205,2
228,4766,2015-03-01 00:18:07,118.244.228.205,GET,/wap/info.asp,id=12332,42.92.163.9,Mozilla,1,20,1079,1,200,0,0,134,4
229,4875,2015-03-01 00:18:29,118.244.228.205,GET,/wap/info.asp,id=12441,183.195.232.24,Mozilla,0,20,870,1,200,0,64,167,2
230,4887,2015-03-01 00:18:32,118.244.228.205,GET,/wap/read.asp,chapterId=133740&comicId=12441,183.195.232.24,Mozilla,0,31,870,1,200,0,0,168,2
231,4889,2015-03-01 00:18:33,118.244.228.205,GET,/wap/read.asp,chapterId=133740&comicId=12441,180.153.114.199,Mozilla,2,31,802,0,200,0,0,204,2
232,4890,2015-03-01 00:18:33,118.244.228.205,GET,/wap/init.asp,comicId=12441&chapterId=133740&_=1425169108446,183.195.232.24,Mozilla,0,21,870,1,200,0,0,91,2
233,4891,2015-03-01 00:18:33,118.244.228.205,GET,/wap/lastread.asp,comicId=12441&chapterId=133740&_=1425169108447,183.195.232.24,Mozilla,0,23,870,1,200,0,64,140,2
234,4892,2015-03-01 00:18:34,118.244.228.205,GET,/wap/load.asp,comicId=12441&chapterId=133740&imageId=1&_=1425169108449,183.195.232.24,Mozilla,0,26,870,1,200,0,64,92,2
235,4925,2015-03-01 00:18:43,118.244.228.205,GET,/wap/info.asp,id=12554,36.59.238.29,Mozilla,0,20,1053,1,200,0,0,270,4
236,4975,2015-03-01 00:18:53,118.244.228.205,GET,/wap/read.asp,chapterId=142911&comicId=12554,36.59.238.29,Mozilla,0,31,1053,1,200,0,0,220,4
237,4980,2015-03-01 00:18:55,118.244.228.205,GET,/wap/init.asp,comicId=12554&chapterId=142911&_=1425169154235,36.59.238.29,Mozilla,0,21,1053,1,200,0,0,157,4
238,4981,2015-03-01 00:18:55,118.244.228.205,GET,/wap/lastread.asp,comicId=12554&chapterId=142911&_=1425169154236,36.59.238.29,Mozilla,0,23,1053,1,200,0,0,189,4
239,4984,2015-03-01 00:18:55,118.244.228.205,GET,/wap/load.asp,comicId=12554&chapterId=142911&imageId=0&_=1425169154237,36.59.238.29,Mozilla,0,26,1053,1,200,0,0,176,4
240,5018,2015-03-01 00:19:01,118.244.228.205,GET,/wap/info.asp,id=12475,120.204.201.77,Mozilla,0,20,463,1,200,0,64,175,1
241,5038,2015-03-01 00:19:06,118.244.228.205,GET,/wap/read.asp,chapterId=135222&comicId=12475,101.226.89.121,Mozilla,2,31,49,0,200,0,0,248,3
242,5092,2015-03-01 00:19:14,118.244.228.205,GET,/wap/read.asp,chapterId=133540&comicId=12449,183.232.118.16,Mozilla,0,31,882,1,200,0,0,185,2
243,5100,2015-03-01 00:19:16,118.244.228.205,GET,/wap/lastread.asp,comicId=12449&chapterId=133540&_=1425169404951,183.232.118.16,Mozilla,0,23,882,1,200,0,0,111,2
244,5121,2015-03-01 00:19:24,118.244.228.205,GET,/wap/info.asp,id=12664,117.148.199.39,Mozilla,1,20,370,1,200,0,0,137,1
245,5131,2015-03-01 00:19:25,118.244.228.205,GET,/wap/next.asp,comicId=12337&chapterId=134069&_=1425169035102,14.17.37.69,Mozilla,0,29,737,1,200,0,64,102,5
246,5145,2015-03-01 00:19:27,118.244.228.205,GET,/wap/read.asp,chapterId=143257&comicId=12664,117.148.199.39,Mozilla,1,31,370,1,200,0,0,362,1
247,5148,2015-03-01 00:19:28,118.244.228.205,GET,/wap/init.asp,comicId=12664&chapterId=143257&_=1425169190769,117.148.199.39,Mozilla,1,21,370,1,200,0,0,107,1
248,5149,2015-03-01 00:19:28,118.244.228.205,GET,/wap/lastread.asp,comicId=12664&chapterId=143257&_=1425169190770,117.148.199.39,Mozilla,1,23,370,1,200,0,0,137,1
249,5151,2015-03-01 00:19:28,118.244.228.205,GET,/wap/load.asp,comicId=12664&chapterId=143257&imageId=0&_=1425169190771,117.148.199.39,Mozilla,1,26,370,1,200,0,0,132,1
250,5177,2015-03-01 00:19:34,118.244.228.205,GET,/wap/info.asp,id=12539,223.104.11.159,Mozilla,0,20,1002,1,200,0,0,1299,4
251,5178,2015-03-01 00:19:34,118.244.228.205,GET,/wap/record.asp,-,182.109.198.238,Mozilla,1,32,848,1,200,0,0,82,2
252,5220,2015-03-01 00:19:44,118.244.228.205,GET,/wap/read.asp,chapterId=138544&comicId=12539,223.104.11.159,Mozilla,0,31,1002,1,200,0,0,834,4
253,5237,2015-03-01 00:19:49,118.244.228.205,GET,/wap/init.asp,comicId=12539&chapterId=138544&_=1425169206868,223.104.11.159,Mozilla,0,21,1002,1,200,0,0,890,4
254,5243,2015-03-01 00:19:51,118.244.228.205,GET,/wap/lastread.asp,comicId=12539&chapterId=138544&_=1425169206869,223.104.11.159,Mozilla,0,23,1002,1,200,0,0,2718,4
255,5254,2015-03-01 00:19:52,118.244.228.205,GET,/wap/load.asp,comicId=12539&chapterId=138544&imageId=0&_=1425169206870,223.104.11.159,Mozilla,0,26,1002,1,200,0,0,2843,4
256,5286,2015-03-01 00:20:02,118.244.228.205,GET,/wap/info.asp,id=12439,182.109.198.238,Mozilla,1,20,848,1,200,0,0,109,2
257,5330,2015-03-01 00:20:12,118.244.228.205,GET,/wap/read.asp,chapterId=133051&comicId=12439,182.109.198.238,Mozilla,1,31,848,1,200,0,0,165,2
258,5333,2015-03-01 00:20:13,118.244.228.205,GET,/wap/init.asp,comicId=12439&chapterId=133051&_=1425169233934,182.109.198.238,Mozilla,1,21,848,1,200,0,0,88,2
259,5334,2015-03-01 00:20:13,118.244.228.205,GET,/wap/lastread.asp,comicId=12439&chapterId=133051&_=1425169233935,182.109.198.238,Mozilla,1,23,848,1,200,0,0,96,2
260,5335,2015-03-01 00:20:13,118.244.228.205,GET,/wap/load.asp,comicId=12439&chapterId=133051&imageId=0&_=1425169233936,182.109.198.238,Mozilla,1,26,848,1,200,0,0,105,2
261,5371,2015-03-01 00:20:19,118.244.228.205,GET,/wap/info.asp,id=12590,123.232.135.20,Mozilla,1,20,541,1,200,0,0,153,5
262,5423,2015-03-01 00:20:32,118.244.228.205,GET,/wap/next.asp,comicId=12554&chapterId=142911&_=1425169154246,36.59.238.29,Mozilla,0,29,1053,1,200,0,0,377,4
263,5515,2015-03-01 00:20:56,118.244.228.205,GET,/wap/info.asp,id=12303&page=1,112.64.235.91,Mozilla,2,20,197,0,200,0,0,198,3
264,5524,2015-03-01 00:20:59,118.244.228.205,GET,/wap/info.asp,id=12337,111.30.132.176,Mozilla,0,20,160,1,200,0,64,141,3
265,5604,2015-03-01 00:21:14,118.244.228.205,GET,/wap/read.asp,chapterId=142844&comicId=12337,111.30.132.176,Mozilla,0,31,160,1,200,0,0,170,3
266,5609,2015-03-01 00:21:15,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=142844&_=1425169297975,111.30.132.176,Mozilla,0,21,160,1,200,0,0,79,3
267,5610,2015-03-01 00:21:15,118.244.228.205,GET,/wap/lastread.asp,comicId=12337&chapterId=142844&_=1425169297976,111.30.132.176,Mozilla,0,23,160,1,200,0,64,115,3
268,5611,2015-03-01 00:21:15,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=142844&imageId=0&_=1425169297977,111.30.132.176,Mozilla,0,26,160,1,200,0,64,87,3
269,5665,2015-03-01 00:21:28,118.244.228.205,GET,/wap/read.asp,chapterId=134553&comicId=12337,101.226.66.175,Mozilla,1,31,35,1,200,0,0,197,3
270,5682,2015-03-01 00:21:30,118.244.228.205,GET,/wap/next.asp,comicId=12539&chapterId=138542&_=1425168031266,101.228.128.164,Mozilla,1,29,55,1,200,0,0,172,3
271,5684,2015-03-01 00:21:30,118.244.228.205,GET,/wap/init.asp,comicId=12539&chapterId=138543&_=1425168031267,101.228.128.164,Mozilla,1,21,55,1,200,0,0,154,3
272,5690,2015-03-01 00:21:31,118.244.228.205,GET,/wap/next.asp,comicId=12475&chapterId=135223&_=1425169131940,120.204.201.77,Mozilla,0,29,463,1,200,0,64,104,1
273,5728,2015-03-01 00:21:36,118.244.228.205,GET,/wap/load.asp,comicId=12644&chapterId=142431&imageId=5&_=1425153298243,60.190.144.57,Mozilla,1,26,1197,1,200,0,0,292,4
274,5736,2015-03-01 00:21:37,118.244.228.205,GET,/wap/prev.asp,comicId=12539&chapterId=138544&_=1425169206878,223.104.11.159,Mozilla,0,30,1002,1,200,0,0,6359,4
275,5837,2015-03-01 00:22:03,118.244.228.205,GET,/wap/next.asp,comicId=12439&chapterId=133051&_=1425169233967,182.109.198.238,Mozilla,1,29,848,1,200,0,0,214,2
276,5947,2015-03-01 00:22:24,118.244.228.205,GET,/wap/read.asp,chapterId=143216&comicId=12337,42.62.74.33,mifetcher,2,31,1074,0,200,0,0,148,4
277,5950,2015-03-01 00:22:24,118.244.228.205,GET,/wap/read.asp,chapterId=129708&comicId=12337,42.62.74.32,mifetcher,2,31,1073,0,200,0,0,150,4
278,6012,2015-03-01 00:22:37,118.244.228.205,GET,/wap/info.asp,id=12492,120.198.202.48,Mozilla,0,20,458,1,200,0,64,205,1
279,6160,2015-03-01 00:23:05,118.244.228.205,GET,/wap/read.asp,chapterId=141297&comicId=12622,120.198.202.48,Mozilla,0,31,458,1,200,0,0,211,1
280,6166,2015-03-01 00:23:06,118.244.228.205,GET,/wap/init.asp,comicId=12622&chapterId=141297&_=1425169408190,120.198.202.48,Mozilla,0,21,458,1,200,0,0,119,1
281,6167,2015-03-01 00:23:07,118.244.228.205,GET,/wap/lastread.asp,comicId=12622&chapterId=141297&_=1425169408191,120.198.202.48,Mozilla,0,23,458,1,200,0,0,109,1
282,6168,2015-03-01 00:23:07,118.244.228.205,GET,/wap/load.asp,comicId=12622&chapterId=141297&imageId=0&_=1425169408192,120.198.202.48,Mozilla,0,26,458,1,200,0,64,123,1
283,6326,2015-03-01 00:23:34,118.244.228.205,GET,/wap/load.asp,comicId=12439&chapterId=133064&imageId=27&_=1425138885180,114.238.69.9,Mozilla,0,26,278,1,200,0,0,98,1
284,6436,2015-03-01 00:23:56,118.244.228.205,GET,/wap/load.asp,comicId=12622&chapterId=141297&imageId=8&_=1425169408202,113.83.58.163,Mozilla,0,26,264,1,200,0,0,149,1
285,6544,2015-03-01 00:24:20,118.244.228.205,GET,/wap/info.asp,id=12437,111.161.59.193,Mozilla,0,20,145,1,200,0,64,107,3
286,6545,2015-03-01 00:24:20,118.244.228.205,GET,/wap/info.asp,id=12437,1.57.102.200,Mozilla,0,20,7,1,200,0,0,169,3
287,6580,2015-03-01 00:24:28,118.244.228.205,GET,/wap/read.asp,chapterId=133108&comicId=12437,1.57.102.200,Mozilla,0,31,7,1,200,0,0,156,3
288,6582,2015-03-01 00:24:28,118.244.228.205,GET,/wap/lastread.asp,comicId=12437&chapterId=133108&_=1425169487815,1.57.102.200,Mozilla,0,23,7,1,200,0,0,109,3
289,6583,2015-03-01 00:24:28,118.244.228.205,GET,/wap/init.asp,comicId=12437&chapterId=133108&_=1425169487814,1.57.102.200,Mozilla,0,21,7,1,200,0,0,133,3
290,6584,2015-03-01 00:24:29,118.244.228.205,GET,/wap/load.asp,comicId=12437&chapterId=133108&imageId=0&_=1425169487816,1.57.102.200,Mozilla,0,26,7,1,200,0,0,103,3
291,6686,2015-03-01 00:24:55,118.244.228.205,GET,/wap/is.asp,-,110.211.112.205,Mozilla,1,22,119,1,200,0,0,73,3
292,6744,2015-03-01 00:25:06,118.244.228.205,GET,/wap/next.asp,comicId=12337&chapterId=142844&_=1425169297999,111.30.132.176,Mozilla,0,29,160,1,200,0,64,73,3
293,6847,2015-03-01 00:25:29,118.244.228.205,GET,/wap/next.asp,comicId=12441&chapterId=133723&_=1425169249012,183.195.232.24,Mozilla,0,29,870,1,200,0,64,87,2
294,6989,2015-03-01 00:26:03,118.244.228.205,GET,/wap/next.asp,comicId=12437&chapterId=133108&_=1425169487822,1.57.102.200,Mozilla,0,29,7,1,200,0,0,96,3
295,7002,2015-03-01 00:26:05,118.244.228.205,GET,/wap/next.asp,comicId=12610&chapterId=141008&_=1425169514620,111.161.61.49,Mozilla,0,29,147,1,200,0,64,69,3
296,7049,2015-03-01 00:26:14,118.244.228.205,GET,/wap/load.asp,comicId=12591&chapterId=139953&imageId=13&_=1425137126823,223.92.226.106,Mozilla,1,26,1032,1,200,0,0,117,4
297,7054,2015-03-01 00:26:14,118.244.228.205,GET,/wap/next.asp,comicId=12664&chapterId=143257&_=1425168644121,211.136.233.161,Mozilla,0,29,919,1,200,0,64,110,2
298,7061,2015-03-01 00:26:15,118.244.228.205,GET,/wap/is.asp,-,223.85.132.34,Mozilla,0,22,1029,1,200,0,64,123,4
299,7100,2015-03-01 00:26:26,118.244.228.205,GET,/wap/search.asp,keyword=%E8%A3%B8%E6%97%8F%E7%9A%84%E6%96%B0%E5%A8%98,223.85.132.34,Mozilla,0,35,1029,1,200,0,64,136,4
300,7208,2015-03-01 00:26:44,118.244.228.205,GET,/wap/is.asp,-,61.49.57.61,Mozilla,0,22,1225,1,200,0,0,54,4
